Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,CONCEPTSTATUS,CTV3ID,RDF Schema Label,ISPRIMITIVE,PAR,RN,RO,Semantic_Type,SNOMEDID,SY,SYNONYM FN,SYNONYM IS,SYNONYM MTH_FN,SYNONYM MTH_PT,SYNONYM OF,SYNONYM SY,TUI,UMLS_CUI
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#42632009,Andamanese,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#108342005,0,XUDrV,Andamanese,1,South Asian AND/OR Australian aborigine (Id: 108342005),,,Population Group,S-66010,,Andamanese (ethnic group),,,,,,T098,C0337938
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#47327008,Mexican Indians,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUEmn,Mexican Indians,1,Amerind (Id: 66920001),,,Population Group,S-63270,,Mexican Indians (ethnic group),,,,,,T098,C0337877
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#186040000,Cook Island Maori,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,9T15.,Cook Island Maori,1,Ethnic group (Id: 372148003),,,Population Group,S-60006,Cook Island Maori (Id: 154217003),Cook Island Maori (ethnic group),,,,,,T098,C0438965
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#19085009,Saipanese,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18575005,0,XU8o7,Saipanese,1,Oceanian (Id: 18575005),,,Population Group,S-65210,,Saipanese (ethnic group),,,,,,T098,C1556102
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#89026003,Alacaluf,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUN5W,Alacaluf,1,Amerind (Id: 66920001),,,Population Group,S-63010,,Alacaluf (ethnic group),,,,,,T098,C0337854
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#315635008,Black African and White,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#315239007,0,XaIB6,Black African and White,1,Mixed ethnic census group (Id: 315239007),,,Population Group,F-02671,Black African and White (Id: 154202002)|Black African and White (Id: 186025002),Black African and White (ethnic group),,,,,,T098,C1278527
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18664001,Xavante,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XU8iu,Xavante,1,Amerind (Id: 66920001),,,Population Group,S-63390,,Xavante (ethnic group),,,,,,T098,C0337890
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#45465003,Basques,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XUEQ3,Basques,1,Ethnic group (Id: 372148003),,,Population Group,S-61040,,Basques (ethnic group),,,,,,T098,C0337796
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#67931002,Aztec,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUIqX,Aztec,1,Amerind (Id: 66920001),,,Population Group,S-63274,,Aztec (ethnic group),,,,,,T098,C0337878
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#2688009,Tristan da Cunhans,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XUAfZ,Tristan da Cunhans,1,Ethnic group (Id: 372148003),,,Population Group,S-61340,,Tristan da Cunhans (ethnic group),,,,,,T098,C0337820
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#63457007,Maya,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUHy0,Maya,1,Amerind (Id: 66920001),,,Population Group,S-63260,,Maya (ethnic group),,,,,,T098,C0337876
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#64693008,Hungarians,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XUIDF,Hungarians,1,Ethnic group (Id: 372148003),,,Population Group,S-61190,,Hungarians (ethnic group),,,,,,T098,C0337807
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#31637002,Italians,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XUBc9,Italians,1,Ethnic group (Id: 372148003),,,Population Group,S-61220,,Italians (ethnic group),,,,,,T098,C0337810
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#186020007,"Other ethnic, Black/White origin",,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#186019001,0,9SB1.,"Other ethnic, Black/White origin",1,"Other ethnic, mixed origin (Id: 186019001)",,,Population Group,F-0019E,"Other ethnic, Black/White orig (Id: 154197009)","Other ethnic, Black/White origin (ethnic group)",,,,,"Other ethnic, Black/White orig",T098,C0422800
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#75301003,Mapuche,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUKJR,Mapuche,1,Amerind (Id: 66920001),,,Population Group,S-63250,,Mapuche (ethnic group),,,,,,T098,C0337875
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#19434008,French,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XU8ww,French,1,Ethnic group (Id: 372148003),,,Population Group,S-61140,,French (ethnic group),,,,,,T098,C1556084
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#47250000,Bruneians,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#24812003,0,XUElo,Bruneians,1,Mongoloid (Id: 24812003),,,Population Group,S-64040,,Bruneians (ethnic group),,,,,,T098,C0337896
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#315236000,White British,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#185984009,0,XaFwD,White British,1,White - ethnic group (Id: 185984009),,,Population Group,F-021FC,White British (Id: 154161000)|White British (Id: 185985005),White British (ethnic group),,,,,,T098,C1278523
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#24812003,Mongoloid,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XUAFx,Mongoloid,1,Ethnic group (Id: 372148003),,,Population Group,S-64000,,Mongoloid (ethnic group),"Mongoloid, NOS",,,,,T098,C0337892
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#6373008,Choco,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#66920001,0,XUI1e,Choco,1,Amerind (Id: 66920001),,,Population Group,S-63130,,Choco (ethnic group),,,,,,T098,C0337864
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#57405008,Chenchu,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#108342005,0,XUGmf,Chenchu,1,South Asian AND/OR Australian aborigine (Id: 108342005),,,Population Group,S-66030,,Chenchu (ethnic group),,,,,,T098,C0337940
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#186000006,Other Black - Black/Asian orig,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#185998001,0,9S52.,Other Black - Black/Asian orig,1,"Black - other, mixed (Id: 185998001)",,,Population Group,F-00185,Other Black - Black/Asian orig (Id: 154177004),Other Black - Black/Asian orig (ethnic group),,,,,,T098,C0422783
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#88839008,Sudanese,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18167009,0,XUN3H,Sudanese,1,Black African (Id: 18167009),,,Population Group,S-62270,,Sudanese (ethnic group),,,,,,T098,C0241297
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,Ethnic group,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,0,XUVqQ,Ethnic group,1,Group (Id: 389109008),Other ethnic group (Id: 315282008)|Other ethnic group (Id: 154209006)|Other Pacific ethnic group (Id: 154222003)|Other New Zealand ethnic group (Id: 186047002)|Other ethnic group (Id: 186032006)|Other Pacific ethnic group (Id: 186043003)|Other New Zealand ethnic group (Id: 154227009),,Population Group,S-0001B,,Ethnic group (ethnic group),,,,,Ethnic category,T098,C0015031
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#186010002,Other African countries (NMO),,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#186005001,0,9SA5.,Other African countries (NMO),1,Other ethnic non-mixed (NMO) (Id: 186005001),,,Population Group,F-00192,Other African countries (NMO) (Id: 154187000),Other African countries (NMO) (ethnic group),,,,,,T098,C0422790
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#29343004,Bulgarians,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XUBAA,Bulgarians,1,Ethnic group (Id: 372148003),,,Population Group,S-61060,,Bulgarians (ethnic group),,,,,,T098,C0337798
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#63732001,New Hebrideans,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18575005,0,XUI1g,New Hebrideans,1,Oceanian (Id: 18575005),,,Population Group,S-65170,,New Hebrideans (ethnic group),,,,,,T098,C0337927
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#7695005,Germans,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XUKdb,Germans,1,Ethnic group (Id: 372148003),,,Population Group,S-61160,,Germans (ethnic group),,,,,,T098,C1556085
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#90027003,Arabs,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,XUNHv,Arabs,1,Ethnic group (Id: 372148003),,,Population Group,S-61010,Arab (Id: 413569000)|Race: Arab (Id: 160524007),Arabs (ethnic group),,,,,,T098,C0282540
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#270464009,N African Arab/Iranian (NMO),,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#186005001,0,XE2Nx,N African Arab/Iranian (NMO),1,Other ethnic non-mixed (NMO) (Id: 186005001),,N African Arab &/or Iranian (NMO) (Id: 186009007)|N African Arab &/or Iranian (NMO) (Id: 154186009),Population Group,F-0056E,,N African Arab/Iranian (NMO) (ethnic group),,,,,,T098,C0422789
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#186039002,New Zealand Maori,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#372148003,0,9T13.,New Zealand Maori,1,Ethnic group (Id: 372148003),,,Population Group,S-60005,New Zealand Maori (Id: 154215006),New Zealand Maori (ethnic group),,,,,,T098,C0438964
http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#34334001,New Caledonians,,,FALSE,,,http://purl.bioontology.org/ontology/SNOMED-Ethnic-Group#18575005,0,XUC9F,New Caledonians,1,Oceanian (Id: 18575005),,,Population Group,S-65160,,New Caledonians (ethnic group),,,,,,T098,C0337926
